Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
201300018342,3.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1999.0,C03
200900069526,3.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1933.0,B01
200900012439,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1937.0,C01
200900061250,1.0,1,4,1,2.0,11.0,0.0,0.0,0.0,1990.0,B01
200500034615,0.0,3,4,1,5.0,0.0,2.0,3.0,1.0,1948.0,A01
200700075142,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1956.0,A01
201200006692,,3,4,2,5.0,,4.0,3.0,1.0,1922.0,A01
201100035477,1.0,1,1,2,1.0,13.0,0.0,0.0,0.0,1967.0,A01
200500031925,1.0,1,4,1,4.0,13.0,0.0,0.0,0.0,1958.0,A01
201500005422,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1988.0,A01
201600050630,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1982.0,A01
201100016054,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1972.0,B01
200700030201,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1984.0,B01
201000036452,1.0,1,4,1,3.0,11.0,0.0,0.0,0.0,1974.0,B01
201300051893,,3,4,1,9.0,,4.0,3.0,1.0,1951.0,A01
201300056340,2.0,2,4,1,5.0,21.0,0.0,0.0,0.0,1987.0,A01
201400007969,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1983.0,A01
200500005661,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1983.0,B01
200700039547,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1968.0,B02
201300003220,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1980.0,B02
200700041574,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,B02
201600026569,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1944.0,A01
200800020170,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,1954.0,B01
200900043303,5.0,2,4,1,0.0,23.0,0.0,0.0,0.0,1992.0,B01
201600031094,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1976.0,A01
201400010315,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1982.0,A01
200500038845,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1985.0,A01
201600047324,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1991.0,A01
200700061847,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1984.0,B01
200500036388,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,2005.0,A01
200800066948,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1938.0,B01
200800019384,0.0,3,2,1,5.0,0.0,0.0,3.0,0.0,1982.0,A01
201000063346,2.0,2,4,2,5.0,21.0,0.0,0.0,0.0,1989.0,A01
200800075336,1.0,1,4,1,1.0,91.0,0.0,0.0,0.0,1980.0,B01
201000027011,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1938.0,A01
201500007602,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1968.0,B02
201100051524,1.0,1,1,1,4.0,12.0,0.0,0.0,0.0,1953.0,A01
200500007261,1.0,1,3,1,9.0,13.0,0.0,0.0,0.0,1946.0,B01
200700001947,0.0,3,4,1,4.0,0.0,1.0,9.0,1.0,1980.0,A01
200900035066,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1944.0,B01
200500025985,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1983.0,A01
200600069907,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1966.0,B01
201000028241,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1986.0,B01
201200009976,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1992.0,A01
200700014996,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1976.0,B01
200700081431,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1984.0,A01
200500028307,1.0,1,4,2,0.0,13.0,0.0,0.0,0.0,1981.0,B01
201000018752,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1950.0,B02
200600067483,0.0,3,3,2,3.0,0.0,1.0,3.0,1.0,1918.0,A01
201000024682,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1951.0,A01
200500075170,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1934.0,B01
200500060276,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1961.0,C01
200500048347,2.0,2,1,1,0.0,21.0,0.0,0.0,0.0,1988.0,B02
201600037771,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1975.0,A01
200900010812,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1978.0,A01
200800022708,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1981.0,A01
200700034886,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1972.0,A01
201100043023,,3,3,2,5.0,93.0,1.0,5.0,2.0,1996.0,A01
200800001473,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1964.0,B02
201100035312,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1962.0,A01
200900034114,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1973.0,A01
200900011415,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1970.0,B01
201000041470,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1977.0,B01
200900004679,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,A01
200600015619,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
200800054296,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1986.0,B01
200600000261,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1961.0,B01
200800046643,1.0,1,3,2,3.0,11.0,0.0,0.0,0.0,1975.0,A01
201100010327,1.0,1,2,2,5.0,11.0,0.0,0.0,0.0,1948.0,A01
201600016887,1.0,1,3,1,5.0,21.0,0.0,,0.0,1991.0,B02
201500016569,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1953.0,A01
201300019738,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1970.0,A01
200500057260,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1958.0,A01
201100055276,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1970.0,A01
200600021910,0.0,3,3,2,2.0,0.0,1.0,4.0,1.0,1988.0,A01
201000048672,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,B01
200700057614,3.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1973.0,B01
201400010474,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1973.0,A01
200500083328,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1964.0,A01
200900064145,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1970.0,B01
201400059235,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1964.0,A01
201000054062,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1949.0,B01
201100012325,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1929.0,A01
201000027495,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1991.0,A01
200600041374,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1980.0,A01
201500035413,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1986.0,A01
201000041805,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1973.0,A01
200700027736,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1988.0,B01
201500017511,2.0,2,2,2,0.0,11.0,0.0,0.0,0.0,1933.0,A01
201400022441,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,2007.0,B01
200900026256,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1991.0,A01
201600020400,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1957.0,B02
201100057062,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1981.0,A01
200700066853,1.0,1,4,1,1.0,92.0,0.0,0.0,0.0,1959.0,B01
200500022769,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1968.0,A01
201000032219,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1927.0,B01
200900062125,4.0,2,4,2,5.0,13.0,0.0,0.0,0.0,2003.0,A01
201100064213,2.0,2,4,1,5.0,21.0,0.0,0.0,0.0,1988.0,A01
200500039688,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1950.0,B02
200800004394,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1954.0,A01
200600003898,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1975.0,A01
201000048193,2.0,2,4,2,3.0,11.0,0.0,0.0,0.0,1980.0,B01
201200011992,,3,3,1,5.0,93.0,3.0,3.0,1.0,1933.0,A01
200600043206,3.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1986.0,A01
200900008513,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1978.0,B01
201500031223,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1958.0,B01
200800061382,5.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1974.0,A01
201300002717,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1984.0,B02
201000069018,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1993.0,A01
201300056014,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1975.0,A01
201400009383,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1970.0,A01
201500003648,1.0,1,1,2,2.0,11.0,0.0,0.0,0.0,1970.0,B02
201500053588,,3,4,1,4.0,,4.0,3.0,1.0,1959.0,A01
201600019406,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1952.0,A01
201600029410,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1977.0,A01
200600013243,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1976.0,B01
201400030230,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1968.0,A01
201400040435,1.0,1,1,2,0.0,13.0,0.0,0.0,0.0,1974.0,A01
200500083231,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1942.0,B01
200900058675,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1984.0,C01
201200004629,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1973.0,C03
201600036749,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1987.0,A01
201200015481,1.0,1,4,1,5.0,13.0,0.0,0.0,0.0,1991.0,A01
201400004704,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1986.0,A01
201100043608,,3,3,1,0.0,93.0,6.0,1.0,1.0,1990.0,A01
200900009131,,3,4,2,0.0,93.0,6.0,1.0,1.0,1937.0,A01
201400019653,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1998.0,A01
200600030296,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1942.0,B02
201500033877,,3,4,2,0.0,93.0,3.0,3.0,1.0,1960.0,A01
201600052946,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1989.0,A01
200700081229,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1958.0,C01
201300013628,,3,4,2,2.0,93.0,2.0,3.0,2.0,2010.0,A01
200500066465,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1951.0,A01
200700043850,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1989.0,A01
200700056347,0.0,3,4,2,0.0,0.0,5.0,9.0,1.0,1982.0,A01
200700052256,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1967.0,B01
200700059881,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1975.0,A01
201100048831,,3,3,2,9.0,93.0,4.0,3.0,1.0,1991.0,A01
201200002762,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1951.0,B02
201100033239,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1987.0,B01
201300015385,1.0,1,1,2,0.0,21.0,0.0,0.0,0.0,1996.0,A01
201200018358,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1979.0,A01
201300032274,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1994.0,C01
201600012126,2.0,2,3,1,4.0,11.0,0.0,0.0,0.0,1979.0,A01
200500051318,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1977.0,B01
200700077692,1.0,1,1,1,1.0,13.0,0.0,0.0,0.0,1969.0,B01
200700004394,0.0,3,4,2,5.0,0.0,3.0,3.0,1.0,1951.0,A01
201100016116,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1952.0,B01
201100019866,3.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1950.0,A01
201600014330,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1962.0,C01
200900069295,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1983.0,B01
201500049910,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1983.0,A01
201400032285,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1983.0,B01
201400009350,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1992.0,A01
201000005967,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1966.0,A01
201400003165,4.0,2,3,1,5.0,11.0,0.0,0.0,0.0,1997.0,A01
200600062328,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1982.0,A01
200900005687,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1942.0,A01
200900016895,,3,3,1,3.0,,3.0,3.0,1.0,1938.0,A01
201400040972,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1974.0,A01
201300043986,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1982.0,A01
201200002430,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1965.0,A01
201400045939,1.0,1,1,1,2.0,11.0,0.0,0.0,0.0,1991.0,A01
201500043233,1.0,1,3,1,4.0,21.0,0.0,0.0,0.0,1995.0,A01
201600015407,1.0,1,4,2,3.0,11.0,0.0,0.0,0.0,1957.0,A01
200900023014,,3,3,2,5.0,,2.0,3.0,1.0,1933.0,A01
200700023131,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1964.0,A01
201600052990,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1982.0,A01
201400030671,1.0,1,1,2,0.0,93.0,0.0,0.0,0.0,1964.0,B01
201000023923,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1993.0,A01
200700051106,2.0,2,4,2,0.0,21.0,0.0,0.0,0.0,1977.0,A01
201600048921,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1987.0,B01
200700002286,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1950.0,C01
200600007800,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1942.0,A01
200600042986,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1936.0,A01
201300006578,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
200700075600,0.0,3,3,1,4.0,0.0,0.0,9.0,1.0,1953.0,A01
201500029700,1.0,1,1,1,0.0,22.0,0.0,0.0,0.0,1991.0,Z01
200600027503,1.0,1,1,2,0.0,13.0,0.0,0.0,0.0,1953.0,A01
200800031165,5.0,2,3,1,0.0,92.0,0.0,0.0,0.0,1983.0,A01
200600002849,2.0,2,4,2,0.0,21.0,0.0,0.0,0.0,1984.0,A01
201400017321,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1972.0,A01
200700084628,1.0,1,3,1,0.0,23.0,0.0,0.0,0.0,1989.0,B01
201600048194,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1993.0,A01
200700072321,1.0,1,1,1,9.0,13.0,0.0,0.0,0.0,1989.0,B01
200500061699,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1980.0,B01
200700018628,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1984.0,A01
200800076586,5.0,2,4,2,0.0,13.0,0.0,0.0,0.0,1971.0,B02
201200009464,1.0,1,3,1,1.0,11.0,0.0,0.0,0.0,1955.0,A01
200700062326,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1994.0,B01
201000028761,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1969.0,C01
201000003656,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1987.0,A01
201600000406,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1991.0,A01
200800063238,0.0,3,3,2,5.0,0.0,2.0,3.0,1.0,1927.0,A01
201300019237,,3,3,1,5.0,93.0,5.0,0.0,1.0,1954.0,A01
201300044454,1.0,1,4,1,1.0,12.0,0.0,0.0,0.0,1966.0,A01
201400022046,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1995.0,A01
200500076551,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1965.0,B01
201500014057,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1984.0,B01
201500001355,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1941.0,A01
201400021271,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1971.0,B01
200700058209,1.0,1,1,1,0.0,93.0,0.0,0.0,0.0,1964.0,B01
200500044837,0.0,3,2,1,5.0,0.0,5.0,1.0,2.0,1920.0,A01
200700070800,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1966.0,C01
200700001920,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1968.0,A01
200600026814,2.0,2,4,2,0.0,21.0,0.0,0.0,0.0,1986.0,A01
201000009910,1.0,1,4,2,3.0,11.0,0.0,0.0,0.0,1936.0,B02
200700040713,3.0,2,1,2,0.0,31.0,0.0,0.0,0.0,2007.0,B02
201100044247,2.0,2,4,1,4.0,11.0,0.0,0.0,0.0,1981.0,B01
200700027174,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1948.0,B01
201400012583,,3,2,1,5.0,,1.0,9.0,1.0,1977.0,A01
201100038723,1.0,1,3,2,5.0,13.0,0.0,0.0,0.0,1954.0,B01
200800032981,3.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1981.0,B01
200500048011,4.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1955.0,A01
200500002580,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1955.0,A01
200800054675,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1985.0,A01
201000018672,1.0,1,3,1,9.0,11.0,0.0,0.0,0.0,1970.0,B02
200800007560,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1973.0,A01
200700033544,1.0,1,2,1,1.0,21.0,0.0,0.0,0.0,1988.0,B02
201600009106,3.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1997.0,A01
201300051102,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1983.0,A01
200700031730,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1942.0,B01
201100064664,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1976.0,B01
200600065002,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1977.0,A01
200700027354,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1990.0,B01
201000056470,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1959.0,A01
200500024399,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1937.0,B02
200500024509,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1979.0,A01
200800039784,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1983.0,A01
201600025437,,3,3,2,2.0,,2.0,3.0,0.0,1995.0,A01
200900060137,,3,3,2,0.0,93.0,3.0,3.0,1.0,1959.0,A01
200700016229,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1960.0,A01
200800062337,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1991.0,A01
200700059342,1.0,1,1,1,5.0,21.0,0.0,0.0,0.0,1988.0,B01
201500047985,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1998.0,A01
200700022433,0.0,3,4,2,9.0,0.0,3.0,3.0,1.0,1945.0,A01
200800029358,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1941.0,A01
201600038200,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1991.0,A01
200500027450,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1983.0,B01
200600045765,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201400038794,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1984.0,B01
201200017240,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1994.0,A01
200900072476,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1985.0,A01
201000062706,,3,4,1,5.0,,1.0,3.0,1.0,1982.0,Z01
200700003408,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1979.0,A01
201000041253,,3,4,2,9.0,93.0,3.0,3.0,1.0,1993.0,A01
200500044260,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1966.0,B01
201300050962,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1979.0,A01
201400050525,4.0,2,4,1,5.0,11.0,0.0,0.0,0.0,2007.0,B01
201100016506,,3,3,2,5.0,,1.0,2.0,2.0,1934.0,A01
200900058807,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1990.0,A01
201300056682,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1969.0,A01
200800022861,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1933.0,A01
200600080121,3.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1987.0,B01
201200014405,1.0,1,3,1,1.0,23.0,0.0,0.0,0.0,1988.0,A01
200700026812,1.0,1,2,2,5.0,11.0,0.0,0.0,0.0,1978.0,A01
201200028110,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1995.0,B01
200800016774,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1963.0,B02
201200040259,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1929.0,A01
201100058341,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1985.0,B01
201500022686,2.0,2,4,2,0.0,13.0,0.0,0.0,0.0,2008.0,A01
200600067649,1.0,1,4,1,3.0,11.0,0.0,0.0,0.0,1964.0,B01
201100042718,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1970.0,A01
201400045650,3.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201300000892,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1992.0,A01
201000005577,1.0,1,4,1,9.0,13.0,0.0,0.0,0.0,1967.0,B02
201600050911,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1989.0,D01
201000050731,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1969.0,A01
201200005492,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1996.0,B02
201000059622,,3,3,1,5.0,93.0,1.0,5.0,1.0,1985.0,A01
201200043286,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1988.0,B01
200700039966,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1983.0,B02
201600011462,,3,3,2,0.0,,3.0,3.0,2.0,1949.0,A01
200700044438,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1986.0,A01
201600021675,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1991.0,A01
201600053977,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1997.0,B01
200600044372,2.0,2,2,1,0.0,11.0,0.0,0.0,0.0,1922.0,A01
200600008231,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1977.0,B01
200800000705,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1968.0,A01
201000044827,,3,4,1,0.0,93.0,2.0,3.0,2.0,2003.0,A01
200800000706,1.0,1,4,2,3.0,11.0,0.0,0.0,0.0,1970.0,B02
200600029233,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1968.0,A01
200800030032,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1987.0,A01
201600058033,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1957.0,B02
200700001532,4.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1989.0,A01
200900062083,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1992.0,B02
201200031751,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1961.0,A01
200800016862,1.0,1,2,1,4.0,11.0,0.0,0.0,0.0,1949.0,A01
200700004238,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,B01
200700036171,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1987.0,B01
201200054542,1.0,1,4,2,0.0,23.0,0.0,0.0,0.0,1981.0,B01
201600053377,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1973.0,A01
201100024490,,3,4,2,0.0,93.0,2.0,3.0,1.0,1993.0,A01
200900053741,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1986.0,A01
200800029835,1.0,1,2,1,9.0,22.0,0.0,0.0,0.0,1978.0,A01
201600024921,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1965.0,A01
201400032882,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1975.0,A01
200800035884,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1959.0,B01
201000011547,1.0,1,1,1,4.0,91.0,0.0,0.0,0.0,1967.0,B02
200800020281,1.0,1,3,2,9.0,13.0,0.0,0.0,0.0,1942.0,B01
200800018934,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1952.0,A01
200500014222,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1981.0,A01
201100026891,1.0,1,3,1,3.0,21.0,0.0,0.0,0.0,1950.0,B01
200900041893,4.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1990.0,A01
201400029651,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1997.0,B01
201500033846,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1961.0,A01
201000044024,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1968.0,B01
200800018210,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201400030272,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1964.0,A01
201000006803,1.0,1,3,2,9.0,11.0,0.0,0.0,0.0,1938.0,A01
200700016348,0.0,3,4,2,4.0,0.0,2.0,3.0,1.0,1977.0,A01
201300009573,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1999.0,A01
201000061694,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1975.0,B01
201600027347,,3,3,1,3.0,,0.0,9.0,1.0,1929.0,A01
200900040976,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1979.0,A01
201100035534,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1993.0,A01
201600032156,1.0,1,1,2,3.0,13.0,0.0,0.0,0.0,1928.0,A01
201100053460,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1966.0,C01
201100057079,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1984.0,A01
200600011449,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1968.0,A01
200500020466,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1977.0,A01
200600076292,1.0,1,1,2,0.0,13.0,0.0,0.0,0.0,1936.0,A01
200700063017,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1971.0,C01
201100002474,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1965.0,B02
200500069893,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1979.0,B01
201300017087,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1954.0,B02
